frame_index,t_rel_s,interval_s,size_bytes,width,height,file
1531,204.562,0.125,5311,324,244,frame_01531.jpg
1532,204.734,0.172,5278,324,244,frame_01532.jpg
1533,204.875,0.141,5251,324,244,frame_01533.jpg
1534,204.953,0.078,5212,324,244,frame_01534.jpg
1535,205.14,0.187,5311,324,244,frame_01535.jpg
1536,205.218,0.078,5278,324,244,frame_01536.jpg
1537,205.359,0.141,5251,324,244,frame_01537.jpg
1538,205.484,0.125,5290,324,244,frame_01538.jpg
1539,205.656,0.172,5317,324,244,frame_01539.jpg
1540,205.796,0.14,5291,324,244,frame_01540.jpg
1541,205.875,0.079,5291,324,244,frame_01541.jpg
1542,206.015,0.14,5239,324,244,frame_01542.jpg
1543,206.14,0.125,5253,324,244,frame_01543.jpg
1544,206.281,0.141,5294,324,244,frame_01544.jpg
1545,206.406,0.125,5208,324,244,frame_01545.jpg
1546,206.546,0.14,5276,324,244,frame_01546.jpg
1547,206.671,0.125,5295,324,244,frame_01547.jpg
1548,206.812,0.141,5311,324,244,frame_01548.jpg
1549,207.015,0.203,5283,324,244,frame_01549.jpg
1550,207.062,0.047,5360,324,244,frame_01550.jpg
1551,207.218,0.156,5298,324,244,frame_01551.jpg
1552,207.328,0.11,5266,324,244,frame_01552.jpg
1553,207.515,0.187,5299,324,244,frame_01553.jpg
1554,207.64,0.125,5232,324,244,frame_01554.jpg
1555,207.781,0.141,5263,324,244,frame_01555.jpg
1556,207.906,0.125,5246,324,244,frame_01556.jpg
1557,208.015,0.109,5234,324,244,frame_01557.jpg
1558,208.14,0.125,5246,324,244,frame_01558.jpg
1559,208.421,0.281,5287,324,244,frame_01559.jpg
1560,208.531,0.11,5241,324,244,frame_01560.jpg
1561,208.671,0.14,5306,324,244,frame_01561.jpg
1562,208.796,0.125,5308,324,244,frame_01562.jpg
1563,208.921,0.125,5221,324,244,frame_01563.jpg
1564,209.046,0.125,5258,324,244,frame_01564.jpg
1565,209.187,0.141,5285,324,244,frame_01565.jpg
1566,209.343,0.156,5292,324,244,frame_01566.jpg
1567,209.453,0.11,5303,324,244,frame_01567.jpg
1568,209.578,0.125,5278,324,244,frame_01568.jpg
1569,209.734,0.156,5279,324,244,frame_01569.jpg
1570,209.843,0.109,5286,324,244,frame_01570.jpg
1571,209.984,0.141,5296,324,244,frame_01571.jpg
1572,210.109,0.125,5273,324,244,frame_01572.jpg
1573,210.296,0.187,5232,324,244,frame_01573.jpg
1574,210.39,0.094,5306,324,244,frame_01574.jpg
1575,210.5,0.11,5333,324,244,frame_01575.jpg
1576,210.687,0.187,5305,324,244,frame_01576.jpg
1577,210.765,0.078,5290,324,244,frame_01577.jpg
1578,210.906,0.141,5301,324,244,frame_01578.jpg
1579,211.031,0.125,5265,324,244,frame_01579.jpg
1580,211.187,0.156,5325,324,244,frame_01580.jpg
1581,211.296,0.109,5293,324,244,frame_01581.jpg
1582,211.437,0.141,5253,324,244,frame_01582.jpg
1583,211.562,0.125,5270,324,244,frame_01583.jpg
1584,211.734,0.172,5230,324,244,frame_01584.jpg
1585,211.828,0.094,5340,324,244,frame_01585.jpg
1586,211.984,0.156,5272,324,244,frame_01586.jpg
1587,212.171,0.187,5258,324,244,frame_01587.jpg
1588,212.25,0.079,5300,324,244,frame_01588.jpg
1589,212.375,0.125,5310,324,244,frame_01589.jpg
1590,212.484,0.109,5260,324,244,frame_01590.jpg
1591,212.625,0.141,5225,324,244,frame_01591.jpg
1592,212.812,0.187,5249,324,244,frame_01592.jpg
1593,212.921,0.109,5261,324,244,frame_01593.jpg
1594,213.015,0.094,5262,324,244,frame_01594.jpg
1595,213.14,0.125,5232,324,244,frame_01595.jpg
1596,213.328,0.188,5272,324,244,frame_01596.jpg
1597,213.421,0.093,5241,324,244,frame_01597.jpg
1598,213.546,0.125,5270,324,244,frame_01598.jpg
1599,213.734,0.188,5349,324,244,frame_01599.jpg
1600,213.812,0.078,5241,324,244,frame_01600.jpg
1601,213.937,0.125,5292,324,244,frame_01601.jpg
1602,214.078,0.141,5299,324,244,frame_01602.jpg
1603,214.265,0.187,5293,324,244,frame_01603.jpg
1604,214.343,0.078,5238,324,244,frame_01604.jpg
1605,214.468,0.125,5268,324,244,frame_01605.jpg
1606,214.64,0.172,5261,324,244,frame_01606.jpg
1607,214.734,0.094,5312,324,244,frame_01607.jpg
1608,214.921,0.187,5338,324,244,frame_01608.jpg
1609,215.0,0.079,5255,324,244,frame_01609.jpg
1610,215.125,0.125,5234,324,244,frame_01610.jpg
1611,215.296,0.171,5258,324,244,frame_01611.jpg
1612,215.39,0.094,5326,324,244,frame_01612.jpg
1613,215.531,0.141,5224,324,244,frame_01613.jpg
1614,215.656,0.125,5234,324,244,frame_01614.jpg
1615,215.781,0.125,5249,324,244,frame_01615.jpg
1616,215.921,0.14,5299,324,244,frame_01616.jpg
1617,216.062,0.141,5295,324,244,frame_01617.jpg
1618,216.187,0.125,5287,324,244,frame_01618.jpg
1619,216.328,0.141,5307,324,244,frame_01619.jpg
1620,216.453,0.125,5227,324,244,frame_01620.jpg
1621,216.625,0.172,5238,324,244,frame_01621.jpg
1622,216.718,0.093,5327,324,244,frame_01622.jpg
1623,216.843,0.125,5310,324,244,frame_01623.jpg
1624,217.031,0.188,5263,324,244,frame_01624.jpg
1625,217.109,0.078,5329,324,244,frame_01625.jpg
1626,217.25,0.141,5301,324,244,frame_01626.jpg
1627,217.375,0.125,5263,324,244,frame_01627.jpg
1628,217.5,0.125,5291,324,244,frame_01628.jpg
1629,217.64,0.14,5199,324,244,frame_01629.jpg
1630,217.828,0.188,5320,324,244,frame_01630.jpg
1631,217.953,0.125,5298,324,244,frame_01631.jpg
1632,218.078,0.125,5261,324,244,frame_01632.jpg
1633,218.171,0.093,5231,324,244,frame_01633.jpg
1634,218.296,0.125,5219,324,244,frame_01634.jpg
1635,218.437,0.141,5277,324,244,frame_01635.jpg
1636,218.562,0.125,5321,324,244,frame_01636.jpg
1637,218.734,0.172,5338,324,244,frame_01637.jpg
1638,218.828,0.094,5285,324,244,frame_01638.jpg
1639,219.0,0.172,5255,324,244,frame_01639.jpg
1640,219.093,0.093,5340,324,244,frame_01640.jpg
1641,219.281,0.188,5253,324,244,frame_01641.jpg
1642,219.359,0.078,5253,324,244,frame_01642.jpg
1643,219.484,0.125,5243,324,244,frame_01643.jpg
1644,219.625,0.141,5274,324,244,frame_01644.jpg
1645,219.796,0.171,5289,324,244,frame_01645.jpg
1646,219.921,0.125,5250,324,244,frame_01646.jpg
1647,220.015,0.094,5235,324,244,frame_01647.jpg
1648,220.187,0.172,5277,324,244,frame_01648.jpg
1649,220.281,0.094,5232,324,244,frame_01649.jpg
1650,220.421,0.14,5293,324,244,frame_01650.jpg
1651,220.546,0.125,5348,324,244,frame_01651.jpg
1652,220.671,0.125,5326,324,244,frame_01652.jpg
1653,220.812,0.141,5322,324,244,frame_01653.jpg
1654,220.937,0.125,5250,324,244,frame_01654.jpg
1655,221.125,0.188,5239,324,244,frame_01655.jpg
1656,221.203,0.078,5216,324,244,frame_01656.jpg
1657,221.39,0.187,5291,324,244,frame_01657.jpg
1658,221.468,0.078,5271,324,244,frame_01658.jpg
1659,221.64,0.172,5209,324,244,frame_01659.jpg
1660,221.75,0.11,5209,324,244,frame_01660.jpg
1661,221.859,0.109,5283,324,244,frame_01661.jpg
1662,222.015,0.156,5271,324,244,frame_01662.jpg
1663,222.14,0.125,5307,324,244,frame_01663.jpg
1664,222.265,0.125,5237,324,244,frame_01664.jpg
1665,222.39,0.125,5259,324,244,frame_01665.jpg
1666,222.531,0.141,5230,324,244,frame_01666.jpg
1667,222.687,0.156,5332,324,244,frame_01667.jpg
1668,222.859,0.172,5234,324,244,frame_01668.jpg
1669,222.968,0.109,5236,324,244,frame_01669.jpg
1670,223.046,0.078,5266,324,244,frame_01670.jpg
1671,223.187,0.141,5309,324,244,frame_01671.jpg
1672,223.328,0.141,5274,324,244,frame_01672.jpg
1673,223.453,0.125,5256,324,244,frame_01673.jpg
1674,223.593,0.14,5243,324,244,frame_01674.jpg
1675,223.718,0.125,5223,324,244,frame_01675.jpg
1676,223.875,0.157,5226,324,244,frame_01676.jpg
1677,224.0,0.125,5255,324,244,frame_01677.jpg
1678,224.109,0.109,5253,324,244,frame_01678.jpg
1679,224.25,0.141,5246,324,244,frame_01679.jpg
1680,224.375,0.125,5244,324,244,frame_01680.jpg
1681,224.515,0.14,5209,324,244,frame_01681.jpg
1682,224.64,0.125,5197,324,244,frame_01682.jpg
1683,224.781,0.141,5240,324,244,frame_01683.jpg
1684,224.906,0.125,5221,324,244,frame_01684.jpg
1685,225.046,0.14,5283,324,244,frame_01685.jpg
1686,225.171,0.125,5285,324,244,frame_01686.jpg
1687,225.296,0.125,5252,324,244,frame_01687.jpg
1688,225.421,0.125,5251,324,244,frame_01688.jpg
1689,225.562,0.141,5269,324,244,frame_01689.jpg
1690,225.703,0.141,5232,324,244,frame_01690.jpg
1691,225.828,0.125,5202,324,244,frame_01691.jpg
1692,225.953,0.125,5174,324,244,frame_01692.jpg
1693,226.093,0.14,5315,324,244,frame_01693.jpg
1694,226.234,0.141,5277,324,244,frame_01694.jpg
1695,226.359,0.125,5295,324,244,frame_01695.jpg
1696,226.484,0.125,5212,324,244,frame_01696.jpg
1697,226.625,0.141,5160,324,244,frame_01697.jpg
1698,226.765,0.14,5244,324,244,frame_01698.jpg
1699,226.89,0.125,5277,324,244,frame_01699.jpg
1700,227.078,0.188,5260,324,244,frame_01700.jpg
1701,227.14,0.062,5251,324,244,frame_01701.jpg
1702,227.296,0.156,5248,324,244,frame_01702.jpg
1703,227.421,0.125,5240,324,244,frame_01703.jpg
1704,227.546,0.125,5220,324,244,frame_01704.jpg
1705,227.687,0.141,5265,324,244,frame_01705.jpg
1706,227.812,0.125,5215,324,244,frame_01706.jpg
1707,227.953,0.141,5202,324,244,frame_01707.jpg
1708,228.062,0.109,5220,324,244,frame_01708.jpg
1709,228.25,0.188,5236,324,244,frame_01709.jpg
1710,228.328,0.078,5176,324,244,frame_01710.jpg
1711,228.468,0.14,5246,324,244,frame_01711.jpg
1712,228.625,0.157,5136,324,244,frame_01712.jpg
1713,228.734,0.109,5171,324,244,frame_01713.jpg
1714,228.89,0.156,5147,324,244,frame_01714.jpg
1715,229.015,0.125,5073,324,244,frame_01715.jpg
1716,229.125,0.11,5119,324,244,frame_01716.jpg
1717,229.328,0.203,5117,324,244,frame_01717.jpg
1718,229.39,0.062,5109,324,244,frame_01718.jpg
1719,229.531,0.141,5129,324,244,frame_01719.jpg
1720,229.718,0.187,5173,324,244,frame_01720.jpg
1721,229.828,0.11,5130,324,244,frame_01721.jpg
1722,229.937,0.109,5170,324,244,frame_01722.jpg
1723,230.062,0.125,5256,324,244,frame_01723.jpg
1724,230.187,0.125,5245,324,244,frame_01724.jpg
1725,230.312,0.125,5117,324,244,frame_01725.jpg
1726,230.468,0.156,5206,324,244,frame_01726.jpg
1727,230.593,0.125,5223,324,244,frame_01727.jpg
1728,230.718,0.125,5221,324,244,frame_01728.jpg
1729,230.875,0.157,5163,324,244,frame_01729.jpg
1730,230.968,0.093,5185,324,244,frame_01730.jpg
1731,231.14,0.172,5143,324,244,frame_01731.jpg
1732,231.281,0.141,5197,324,244,frame_01732.jpg
1733,231.375,0.094,5226,324,244,frame_01733.jpg
1734,231.5,0.125,5148,324,244,frame_01734.jpg
1735,231.64,0.14,5192,324,244,frame_01735.jpg
1736,231.781,0.141,5170,324,244,frame_01736.jpg
1737,231.906,0.125,5198,324,244,frame_01737.jpg
1738,232.031,0.125,5116,324,244,frame_01738.jpg
1739,232.156,0.125,5164,324,244,frame_01739.jpg
1740,232.296,0.14,5187,324,244,frame_01740.jpg
1741,232.468,0.172,5236,324,244,frame_01741.jpg
1742,232.562,0.094,5185,324,244,frame_01742.jpg
1743,232.687,0.125,5178,324,244,frame_01743.jpg
1744,232.828,0.141,5197,324,244,frame_01744.jpg
1745,232.953,0.125,5107,324,244,frame_01745.jpg
1746,233.093,0.14,5178,324,244,frame_01746.jpg
1747,233.234,0.141,5204,324,244,frame_01747.jpg
1748,233.359,0.125,5266,324,244,frame_01748.jpg
1749,233.484,0.125,5221,324,244,frame_01749.jpg
1750,233.625,0.141,5249,324,244,frame_01750.jpg
1751,233.75,0.125,5275,324,244,frame_01751.jpg
1752,233.906,0.156,5181,324,244,frame_01752.jpg
1753,234.078,0.172,5248,324,244,frame_01753.jpg
1754,234.156,0.078,5237,324,244,frame_01754.jpg
1755,234.328,0.172,5229,324,244,frame_01755.jpg
1756,234.406,0.078,5265,324,244,frame_01756.jpg
1757,234.562,0.156,5233,324,244,frame_01757.jpg
1758,234.671,0.109,5231,324,244,frame_01758.jpg
1759,234.812,0.141,5225,324,244,frame_01759.jpg
1760,234.984,0.172,5214,324,244,frame_01760.jpg
1761,235.078,0.094,5277,324,244,frame_01761.jpg
1762,235.203,0.125,5210,324,244,frame_01762.jpg
1763,235.328,0.125,5252,324,244,frame_01763.jpg
1764,235.468,0.14,5260,324,244,frame_01764.jpg
1765,235.593,0.125,5216,324,244,frame_01765.jpg
1766,235.734,0.141,5256,324,244,frame_01766.jpg
1767,235.875,0.141,5286,324,244,frame_01767.jpg
1768,235.984,0.109,5305,324,244,frame_01768.jpg
1769,236.125,0.141,5307,324,244,frame_01769.jpg
1770,236.265,0.14,5275,324,244,frame_01770.jpg
1771,236.406,0.141,5256,324,244,frame_01771.jpg
1772,236.531,0.125,5257,324,244,frame_01772.jpg
1773,236.671,0.14,5286,324,244,frame_01773.jpg
1774,236.796,0.125,5263,324,244,frame_01774.jpg
1775,236.921,0.125,5292,324,244,frame_01775.jpg
1776,237.109,0.188,5298,324,244,frame_01776.jpg
1777,237.187,0.078,5278,324,244,frame_01777.jpg
1778,237.328,0.141,5275,324,244,frame_01778.jpg
1779,237.437,0.109,5334,324,244,frame_01779.jpg
1780,237.578,0.141,5263,324,244,frame_01780.jpg
1781,237.843,0.265,5282,324,244,frame_01781.jpg
1782,238.015,0.172,5248,324,244,frame_01782.jpg
1783,238.156,0.141,5286,324,244,frame_01783.jpg
1784,238.25,0.094,5250,324,244,frame_01784.jpg
1785,238.375,0.125,5287,324,244,frame_01785.jpg
1786,238.515,0.14,5177,324,244,frame_01786.jpg
1787,238.64,0.125,5254,324,244,frame_01787.jpg
1788,238.765,0.125,5268,324,244,frame_01788.jpg
1789,239.031,0.266,5252,324,244,frame_01789.jpg
1790,239.171,0.14,5301,324,244,frame_01790.jpg
1791,239.312,0.141,5205,324,244,frame_01791.jpg
1792,239.421,0.109,5298,324,244,frame_01792.jpg
1793,239.562,0.141,5270,324,244,frame_01793.jpg
1794,239.687,0.125,5296,324,244,frame_01794.jpg
1795,239.828,0.141,5267,324,244,frame_01795.jpg
1796,239.984,0.156,5239,324,244,frame_01796.jpg
1797,240.093,0.109,5261,324,244,frame_01797.jpg
1798,240.218,0.125,5276,324,244,frame_01798.jpg
1799,240.343,0.125,5310,324,244,frame_01799.jpg
1800,240.484,0.141,5267,324,244,frame_01800.jpg
1801,240.625,0.141,5289,324,244,frame_01801.jpg
1802,240.75,0.125,5197,324,244,frame_01802.jpg
1803,240.906,0.156,5300,324,244,frame_01803.jpg
1804,241.062,0.156,5257,324,244,frame_01804.jpg
1805,241.156,0.094,5268,324,244,frame_01805.jpg
1806,241.312,0.156,5262,324,244,frame_01806.jpg
1807,241.421,0.109,5240,324,244,frame_01807.jpg
1808,241.531,0.11,5228,324,244,frame_01808.jpg
1809,241.687,0.156,5214,324,244,frame_01809.jpg
1810,241.812,0.125,5269,324,244,frame_01810.jpg
1811,241.984,0.172,5323,324,244,frame_01811.jpg
1812,242.062,0.078,5279,324,244,frame_01812.jpg
1813,242.218,0.156,5282,324,244,frame_01813.jpg
1814,242.343,0.125,5214,324,244,frame_01814.jpg
1815,242.468,0.125,5234,324,244,frame_01815.jpg
1816,242.609,0.141,5260,324,244,frame_01816.jpg
1817,242.734,0.125,5280,324,244,frame_01817.jpg
1818,242.906,0.172,5336,324,244,frame_01818.jpg
1819,243.046,0.14,5289,324,244,frame_01819.jpg
1820,243.14,0.094,5265,324,244,frame_01820.jpg
1821,243.265,0.125,5264,324,244,frame_01821.jpg
1822,243.453,0.188,5275,324,244,frame_01822.jpg
1823,243.531,0.078,5149,324,244,frame_01823.jpg
1824,243.671,0.14,5263,324,244,frame_01824.jpg
1825,243.828,0.157,5248,324,244,frame_01825.jpg
1826,243.921,0.093,5230,324,244,frame_01826.jpg
1827,244.078,0.157,5227,324,244,frame_01827.jpg
1828,244.187,0.109,5296,324,244,frame_01828.jpg
1829,244.375,0.188,5268,324,244,frame_01829.jpg
1830,244.5,0.125,5325,324,244,frame_01830.jpg
1831,244.578,0.078,5238,324,244,frame_01831.jpg
1832,244.703,0.125,5280,324,244,frame_01832.jpg
1833,244.843,0.14,5272,324,244,frame_01833.jpg
1834,245.0,0.157,5199,324,244,frame_01834.jpg
1835,245.109,0.109,5297,324,244,frame_01835.jpg
1836,245.281,0.172,5291,324,244,frame_01836.jpg
1837,245.406,0.125,5238,324,244,frame_01837.jpg
1838,245.515,0.109,5250,324,244,frame_01838.jpg
1839,245.64,0.125,5295,324,244,frame_01839.jpg
1840,245.765,0.125,5281,324,244,frame_01840.jpg
1841,245.906,0.141,5215,324,244,frame_01841.jpg
1842,246.031,0.125,5277,324,244,frame_01842.jpg
1843,246.156,0.125,5206,324,244,frame_01843.jpg
1844,246.296,0.14,5229,324,244,frame_01844.jpg
1845,246.437,0.141,5319,324,244,frame_01845.jpg
1846,246.578,0.141,5264,324,244,frame_01846.jpg
1847,246.687,0.109,5299,324,244,frame_01847.jpg
1848,246.843,0.156,5279,324,244,frame_01848.jpg
1849,246.968,0.125,5318,324,244,frame_01849.jpg
1850,247.14,0.172,5279,324,244,frame_01850.jpg
1851,247.218,0.078,5271,324,244,frame_01851.jpg
1852,247.343,0.125,5235,324,244,frame_01852.jpg
1853,247.531,0.188,5338,324,244,frame_01853.jpg
1854,247.625,0.094,5284,324,244,frame_01854.jpg
1855,247.75,0.125,5324,324,244,frame_01855.jpg
1856,247.89,0.14,5281,324,244,frame_01856.jpg
1857,248.031,0.141,5244,324,244,frame_01857.jpg
1858,248.171,0.14,5243,324,244,frame_01858.jpg
1859,248.281,0.11,5243,324,244,frame_01859.jpg
1860,248.406,0.125,5312,324,244,frame_01860.jpg
1861,248.593,0.187,5256,324,244,frame_01861.jpg
1862,248.687,0.094,5220,324,244,frame_01862.jpg
1863,248.812,0.125,5219,324,244,frame_01863.jpg
1864,248.937,0.125,5214,324,244,frame_01864.jpg
1865,249.093,0.156,5241,324,244,frame_01865.jpg
1866,249.203,0.11,5297,324,244,frame_01866.jpg
1867,249.375,0.172,5289,324,244,frame_01867.jpg
1868,249.468,0.093,5291,324,244,frame_01868.jpg
1869,249.625,0.157,5268,324,244,frame_01869.jpg
1870,249.734,0.109,5266,324,244,frame_01870.jpg
1871,249.875,0.141,5274,324,244,frame_01871.jpg
1872,250.031,0.156,5250,324,244,frame_01872.jpg
1873,250.14,0.109,5326,324,244,frame_01873.jpg
1874,250.281,0.141,5281,324,244,frame_01874.jpg
1875,250.39,0.109,5293,324,244,frame_01875.jpg
1876,250.531,0.141,5287,324,244,frame_01876.jpg
1877,250.656,0.125,5312,324,244,frame_01877.jpg
1878,250.796,0.14,5315,324,244,frame_01878.jpg
1879,250.937,0.141,5327,324,244,frame_01879.jpg
1880,251.046,0.109,5295,324,244,frame_01880.jpg
1881,251.171,0.125,5303,324,244,frame_01881.jpg
1882,251.375,0.204,5356,324,244,frame_01882.jpg
1883,251.468,0.093,5280,324,244,frame_01883.jpg
1884,251.578,0.11,5241,324,244,frame_01884.jpg
1885,251.718,0.14,5263,324,244,frame_01885.jpg
1886,251.859,0.141,5256,324,244,frame_01886.jpg
1887,251.984,0.125,5188,324,244,frame_01887.jpg
1888,252.109,0.125,5227,324,244,frame_01888.jpg
1889,252.265,0.156,5296,324,244,frame_01889.jpg
1890,252.375,0.11,5332,324,244,frame_01890.jpg
1891,252.5,0.125,5271,324,244,frame_01891.jpg
1892,252.64,0.14,5288,324,244,frame_01892.jpg
1893,252.765,0.125,5226,324,244,frame_01893.jpg
1894,252.906,0.141,5326,324,244,frame_01894.jpg
1895,253.046,0.14,5283,324,244,frame_01895.jpg
1896,253.171,0.125,5232,324,244,frame_01896.jpg
1897,253.296,0.125,5306,324,244,frame_01897.jpg
1898,253.421,0.125,5305,324,244,frame_01898.jpg
1899,253.609,0.188,5292,324,244,frame_01899.jpg
1900,253.687,0.078,5224,324,244,frame_01900.jpg
1901,253.828,0.141,5271,324,244,frame_01901.jpg
1902,253.968,0.14,5234,324,244,frame_01902.jpg
1903,254.156,0.188,5277,324,244,frame_01903.jpg
1904,254.234,0.078,5293,324,244,frame_01904.jpg
1905,254.343,0.109,5239,324,244,frame_01905.jpg
1906,254.531,0.188,5289,324,244,frame_01906.jpg
1907,254.625,0.094,5289,324,244,frame_01907.jpg
1908,254.75,0.125,5207,324,244,frame_01908.jpg
1909,254.89,0.14,5280,324,244,frame_01909.jpg
1910,255.015,0.125,5270,324,244,frame_01910.jpg
1911,255.171,0.156,5224,324,244,frame_01911.jpg
1912,255.328,0.157,5279,324,244,frame_01912.jpg
1913,255.421,0.093,5262,324,244,frame_01913.jpg
1914,255.578,0.157,5315,324,244,frame_01914.jpg
1915,255.718,0.14,5283,324,244,frame_01915.jpg
1916,255.812,0.094,5278,324,244,frame_01916.jpg
1917,255.953,0.141,5307,324,244,frame_01917.jpg
1918,256.078,0.125,5273,324,244,frame_01918.jpg
1919,256.203,0.125,5248,324,244,frame_01919.jpg
1920,256.343,0.14,5251,324,244,frame_01920.jpg
1921,256.468,0.125,5285,324,244,frame_01921.jpg
1922,256.656,0.188,5248,324,244,frame_01922.jpg
1923,256.843,0.187,5322,324,244,frame_01923.jpg
1924,256.875,0.032,5284,324,244,frame_01924.jpg
1925,257.0,0.125,5280,324,244,frame_01925.jpg
1926,257.14,0.14,5300,324,244,frame_01926.jpg
1927,257.265,0.125,5283,324,244,frame_01927.jpg
1928,257.39,0.125,5206,324,244,frame_01928.jpg
1929,257.578,0.188,5297,324,244,frame_01929.jpg
1930,257.687,0.109,5296,324,244,frame_01930.jpg
1931,257.796,0.109,5335,324,244,frame_01931.jpg
1932,257.921,0.125,5273,324,244,frame_01932.jpg
1933,258.062,0.141,5368,324,244,frame_01933.jpg
1934,258.203,0.141,5289,324,244,frame_01934.jpg
1935,258.328,0.125,5253,324,244,frame_01935.jpg
1936,258.437,0.109,5338,324,244,frame_01936.jpg
1937,258.578,0.141,5267,324,244,frame_01937.jpg
1938,258.718,0.14,5346,324,244,frame_01938.jpg
1939,258.843,0.125,5317,324,244,frame_01939.jpg
1940,258.984,0.141,5279,324,244,frame_01940.jpg
1941,259.125,0.141,5276,324,244,frame_01941.jpg
1942,259.296,0.171,5257,324,244,frame_01942.jpg
1943,259.437,0.141,5281,324,244,frame_01943.jpg
1944,259.546,0.109,5291,324,244,frame_01944.jpg
1945,259.64,0.094,5294,324,244,frame_01945.jpg
1946,259.796,0.156,5361,324,244,frame_01946.jpg
1947,259.906,0.11,5327,324,244,frame_01947.jpg
1948,260.046,0.14,5282,324,244,frame_01948.jpg
1949,260.171,0.125,5276,324,244,frame_01949.jpg
1950,260.296,0.125,5311,324,244,frame_01950.jpg
1951,260.437,0.141,5244,324,244,frame_01951.jpg
1952,260.593,0.156,5248,324,244,frame_01952.jpg
1953,260.718,0.125,5302,324,244,frame_01953.jpg
1954,260.828,0.11,5248,324,244,frame_01954.jpg
1955,260.968,0.14,5275,324,244,frame_01955.jpg
1956,261.093,0.125,5242,324,244,frame_01956.jpg
1957,261.218,0.125,5275,324,244,frame_01957.jpg
1958,261.359,0.141,5274,324,244,frame_01958.jpg
1959,261.5,0.141,5281,324,244,frame_01959.jpg
1960,261.609,0.109,5272,324,244,frame_01960.jpg
1961,261.75,0.141,5241,324,244,frame_01961.jpg
1962,261.89,0.14,5310,324,244,frame_01962.jpg
1963,262.015,0.125,5292,324,244,frame_01963.jpg
1964,262.187,0.172,5238,324,244,frame_01964.jpg
1965,262.281,0.094,5251,324,244,frame_01965.jpg
1966,262.406,0.125,5239,324,244,frame_01966.jpg
1967,262.546,0.14,5288,324,244,frame_01967.jpg
1968,262.671,0.125,5259,324,244,frame_01968.jpg
1969,262.828,0.157,5265,324,244,frame_01969.jpg
1970,262.937,0.109,5224,324,244,frame_01970.jpg
1971,263.078,0.141,5262,324,244,frame_01971.jpg
1972,263.234,0.156,5316,324,244,frame_01972.jpg
1973,263.328,0.094,5205,324,244,frame_01973.jpg
1974,263.484,0.156,5266,324,244,frame_01974.jpg
1975,263.609,0.125,5324,324,244,frame_01975.jpg
1976,263.734,0.125,5293,324,244,frame_01976.jpg
1977,263.859,0.125,5308,324,244,frame_01977.jpg
1978,264.0,0.141,5308,324,244,frame_01978.jpg
1979,264.14,0.14,5312,324,244,frame_01979.jpg
1980,264.312,0.172,5324,324,244,frame_01980.jpg
1981,264.406,0.094,5284,324,244,frame_01981.jpg
1982,264.531,0.125,5238,324,244,frame_01982.jpg
1983,264.656,0.125,5256,324,244,frame_01983.jpg
1984,264.843,0.187,5287,324,244,frame_01984.jpg
1985,264.937,0.094,5223,324,244,frame_01985.jpg
1986,265.062,0.125,5229,324,244,frame_01986.jpg
1987,265.265,0.203,5241,324,244,frame_01987.jpg
1988,265.375,0.11,5169,324,244,frame_01988.jpg
1989,265.484,0.109,5204,324,244,frame_01989.jpg
1990,265.609,0.125,5200,324,244,frame_01990.jpg
1991,265.718,0.109,5166,324,244,frame_01991.jpg
1992,265.875,0.157,5253,324,244,frame_01992.jpg
1993,266.109,0.234,5085,324,244,frame_01993.jpg
1994,266.25,0.141,5119,324,244,frame_01994.jpg
1995,266.375,0.125,5088,324,244,frame_01995.jpg
1996,266.5,0.125,5076,324,244,frame_01996.jpg
1997,266.687,0.187,5112,324,244,frame_01997.jpg
1998,266.765,0.078,5034,324,244,frame_01998.jpg
1999,266.906,0.141,5030,324,244,frame_01999.jpg
2000,267.031,0.125,5056,324,244,frame_02000.jpg
2001,267.171,0.14,5110,324,244,frame_02001.jpg
2002,267.296,0.125,5089,324,244,frame_02002.jpg
2003,267.437,0.141,5146,324,244,frame_02003.jpg
2004,267.609,0.172,5098,324,244,frame_02004.jpg
2005,267.718,0.109,5116,324,244,frame_02005.jpg
2006,267.828,0.11,5123,324,244,frame_02006.jpg
2007,267.953,0.125,5009,324,244,frame_02007.jpg
2008,268.093,0.14,5130,324,244,frame_02008.jpg
2009,268.218,0.125,5157,324,244,frame_02009.jpg
2010,268.343,0.125,5121,324,244,frame_02010.jpg
2011,268.484,0.141,5123,324,244,frame_02011.jpg
2012,268.64,0.156,5082,324,244,frame_02012.jpg
2013,268.781,0.141,5088,324,244,frame_02013.jpg
2014,268.875,0.094,5098,324,244,frame_02014.jpg
2015,269.015,0.14,5094,324,244,frame_02015.jpg
2016,269.171,0.156,5082,324,244,frame_02016.jpg
2017,269.281,0.11,5058,324,244,frame_02017.jpg
2018,269.468,0.187,5164,324,244,frame_02018.jpg
2019,269.593,0.125,5065,324,244,frame_02019.jpg
2020,269.671,0.078,5028,324,244,frame_02020.jpg
2021,269.796,0.125,5069,324,244,frame_02021.jpg
2022,269.937,0.141,5079,324,244,frame_02022.jpg
2023,270.078,0.141,5129,324,244,frame_02023.jpg
2024,270.203,0.125,5105,324,244,frame_02024.jpg
2025,270.328,0.125,5100,324,244,frame_02025.jpg
2026,270.484,0.156,5045,324,244,frame_02026.jpg
2027,270.593,0.109,5127,324,244,frame_02027.jpg
2028,270.718,0.125,5122,324,244,frame_02028.jpg
